sourceId,extent,sourceOriginName,boundingBox,sizeInBytes,bestFitIndex,format,downloadURL,previewGraphicURL,prettyFileSize,datasets,title,sourceOriginId,lastUpdated,dateCreated,metaUrl,sourceName,publicationDate
581d2247e4b08da350d5473a,1 x 1 degree,gda,"{minY:36.99944444444,minX:-106.0005555556,maxY:38.00055555556,maxX:-104.9994444445}",344438178,0.023035280554539125,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/n38w106.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/grdn38w106_13_thumb.jpg,328.48 MB,"[National Elevation Dataset (NED) 1/3 arc-second,National Elevation Dataset (NED)]",USGS NED n38w106 1/3 arc-second 2013 1 x 1 degree ArcGrid,6012480,2017-01-27,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2247e4b08da350d5473a,ScienceBase,2013-01-01
581d2267e4b08da350d54ade,1 x 1 degree,gda,"{minY:39.99944444444,minX:-107.0005555556,maxY:41.00055555556,maxX:-105.9994444445}",356785045,0.023035280554539125,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/n41w107.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/grdn41w107_13_thumb.jpg,340.26 MB,"[National Elevation Dataset (NED) 1/3 arc-second,National Elevation Dataset (NED)]",USGS NED n41w107 1/3 arc-second 2013 1 x 1 degree ArcGrid,6012634,2017-01-27,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2267e4b08da350d54ade,ScienceBase,2013-01-01
581d2268e4b08da350d54aeb,1 x 1 degree,gda,"{minY:39.99944444444,minX:-109.0005555556,maxY:41.00055555556,maxX:-107.9994444445}",365268765,0.023035280554539125,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/n41w109.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/grdn41w109_13_thumb.jpg,348.35 MB,"[National Elevation Dataset (NED) 1/3 arc-second,National Elevation Dataset (NED)]",USGS NED n41w109 1/3 arc-second 2013 1 x 1 degree ArcGrid,6012636,2017-01-27,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2268e4b08da350d54aeb,ScienceBase,2013-01-01
581d2247e4b08da350d54742,1 x 1 degree,gda,"{minY:36.99944444444,minX:-107.0005555556,maxY:38.00055555556,maxX:-105.9994444445}",359531515,0.023035280554539125,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/n38w107.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/grdn38w107_13_thumb.jpg,342.88 MB,"[National Elevation Dataset (NED) 1/3 arc-second,National Elevation Dataset (NED)]",USGS NED n38w107 1/3 arc-second 2013 1 x 1 degree ArcGrid,6012481,2017-01-27,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2247e4b08da350d54742,ScienceBase,2013-01-01
581d2255e4b08da350d548da,1 x 1 degree,gda,"{minY:37.99944444444,minX:-106.0005555556,maxY:39.00055555556,maxX:-104.9994444445}",363084150,0.023035280554539125,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/n39w106.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/grdn39w106_13_thumb.jpg,346.26 MB,"[National Elevation Dataset (NED) 1/3 arc-second,National Elevation Dataset (NED)]",USGS NED n39w106 1/3 arc-second 2013 1 x 1 degree ArcGrid,6012530,2017-01-27,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2255e4b08da350d548da,ScienceBase,2013-01-01
581d215ce4b08da350d53167,1 x 1 degree,gda,"{minY:38.999444445106,minX:-106.000555555594,maxY:40.0005555554954,maxX:-104.999444445204}",351967193,0.0230352805213914,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/USGS_NED_13_n40w106_ArcGrid.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/USGS_NED_13_n40w106_ArcGrid_thumb.jpg,335.66 MB,"[National Elevation Dataset (NED) 1/3 arc-second,National Elevation Dataset (NED)]",USGS NED 1/3 arc-second n40w106 1 x 1 degree ArcGrid 2018,11249955,2018-04-11,2016-11-04,https://www.sciencebase.gov/catalog/item/581d215ce4b08da350d53167,ScienceBase,2018-03-28
5bbecae4e4b0fc368eb382e9,1 x 1 degree,gda,"{minY:37.9994444453058,minX:-103.000555555294,maxY:39.0005555556953,maxX:-101.999444444905}",294033470,0.023035280521370802,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/USGS_NED_13_n39w103_ArcGrid.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/USGS_NED_13_n39w103_ArcGrid_thumb.jpg,280.41 MB,"[National Elevation Dataset (NED) 1/3 arc-second,National Elevation Dataset (NED)]",USGS NED 1/3 arc-second n39w103 1 x 1 degree ArcGrid 2018,12356578,2018-10-17,2018-10-10,https://www.sciencebase.gov/catalog/item/5bbecae4e4b0fc368eb382e9,ScienceBase,2018-10-12
59fd3b57e4b0531197b3eac7,1 x 1 degree,gda,"{minY:37.9994444453058,minX:-109.000555554994,maxY:39.0005555556953,maxX:-107.999444444605}",351515539,0.023035280521370476,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/USGS_NED_13_n39w109_ArcGrid.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/USGS_NED_13_n39w109_ArcGrid_thumb.jpg,335.23 MB,"[National Elevation Dataset (NED) 1/3 arc-second,National Elevation Dataset (NED)]",USGS NED 1/3 arc-second n39w109 1 x 1 degree ArcGrid 2017,10351003,2017-11-03,2017-11-03,https://www.sciencebase.gov/catalog/item/59fd3b57e4b0531197b3eac7,ScienceBase,2017-10-31
581d215ce4b08da350d53161,1 x 1 degree,gda,"{minY:38.999444445106,minX:-105.000555554894,maxY:40.0005555554954,maxX:-103.999444444505}",322209640,0.02303528052136851,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/USGS_NED_13_n40w105_ArcGrid.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/USGS_NED_13_n40w105_ArcGrid_thumb.jpg,307.28 MB,"[National Elevation Dataset (NED) 1/3 arc-second,National Elevation Dataset (NED)]",USGS NED 1/3 arc-second n40w105 1 x 1 degree ArcGrid 2018,11249953,2018-04-11,2016-11-04,https://www.sciencebase.gov/catalog/item/581d215ce4b08da350d53161,ScienceBase,2018-03-28
5a552b45e4b01e7be242bc78,1 x 1 degree,gda,"{minY:38.999444445106,minX:-108.000555555194,maxY:40.0005555554954,maxX:-106.999444444805}",358569551,0.02303528052136851,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/USGS_NED_13_n40w108_ArcGrid.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/USGS_NED_13_n40w108_ArcGrid_thumb.jpg,341.96 MB,"[National Elevation Dataset (NED) 1/3 arc-second,National Elevation Dataset (NED)]",USGS NED 1/3 arc-second n40w108 1 x 1 degree ArcGrid 2018,11249957,2018-04-11,2018-01-09,https://www.sciencebase.gov/catalog/item/5a552b45e4b01e7be242bc78,ScienceBase,2018-03-28
5aced9e1e4b0e2c2dd1a6eb7,1 x 1 degree,gda,"{minY:38.999444445106,minX:-107.000555555394,maxY:40.0005555554954,maxX:-105.999444445005}",360673961,0.02303528052136851,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/USGS_NED_13_n40w107_ArcGrid.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/USGS_NED_13_n40w107_ArcGrid_thumb.jpg,343.97 MB,"[National Elevation Dataset (NED) 1/3 arc-second,National Elevation Dataset (NED)]",USGS NED 1/3 arc-second n40w107 1 x 1 degree ArcGrid 2018,11249952,2018-04-11,2018-04-11,https://www.sciencebase.gov/catalog/item/5aced9e1e4b0e2c2dd1a6eb7,ScienceBase,2018-03-28
5bbecae9e4b0fc368eb382f7,1 x 1 degree,gda,"{minY:38.999444445106,minX:-103.000555555294,maxY:40.0005555554954,maxX:-101.999444444905}",300814508,0.02303528052136851,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/USGS_NED_13_n40w103_ArcGrid.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/USGS_NED_13_n40w103_ArcGrid_thumb.jpg,286.88 MB,"[National Elevation Dataset (NED) 1/3 arc-second,National Elevation Dataset (NED)]",USGS NED 1/3 arc-second n40w103 1 x 1 degree ArcGrid 2018,12328778,2018-10-10,2018-10-10,https://www.sciencebase.gov/catalog/item/5bbecae9e4b0fc368eb382f7,ScienceBase,2018-10-09
581d2161e4b08da350d5322c,1 x 1 degree,gda,"{minY:39.9994444449061,minX:-103.000555555294,maxY:41.0005555552955,maxX:-101.999444444905}",286132788,0.023035280521368346,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/USGS_NED_13_n41w103_ArcGrid.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/USGS_NED_13_n41w103_ArcGrid_thumb.jpg,272.88 MB,"[National Elevation Dataset (NED) 1/3 arc-second,National Elevation Dataset (NED)]",USGS NED 1/3 arc-second n41w103 1 x 1 degree ArcGrid 2018,12224469,2018-10-10,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2161e4b08da350d5322c,ScienceBase,2018-10-04
5aced9e5e4b0e2c2dd1a6ec6,1 x 1 degree,gda,"{minY:39.9994444449061,minX:-108.000555555194,maxY:41.0005555552955,maxX:-106.999444444805}",347103263,0.023035280521368346,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/USGS_NED_13_n41w108_ArcGrid.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/USGS_NED_13_n41w108_ArcGrid_thumb.jpg,331.02 MB,"[National Elevation Dataset (NED) 1/3 arc-second,National Elevation Dataset (NED)]",USGS NED 1/3 arc-second n41w108 1 x 1 degree ArcGrid 2018,11249956,2018-04-11,2018-04-11,https://www.sciencebase.gov/catalog/item/5aced9e5e4b0e2c2dd1a6ec6,ScienceBase,2018-03-28
5a552b45e4b01e7be242bc7a,1 x 1 degree,gda,"{minY:38.999444445106,minX:-109.000555554994,maxY:40.0005555554954,maxX:-107.999444444605}",357295005,0.023035280521368183,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/USGS_NED_13_n40w109_ArcGrid.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/USGS_NED_13_n40w109_ArcGrid_thumb.jpg,340.74 MB,"[National Elevation Dataset (NED) 1/3 arc-second,National Elevation Dataset (NED)]",USGS NED 1/3 arc-second n40w109 1 x 1 degree ArcGrid 2018,11249954,2018-04-11,2018-01-09,https://www.sciencebase.gov/catalog/item/5a552b45e4b01e7be242bc7a,ScienceBase,2018-03-28
59cf16d8e4b05fe04cc067f1,1 x 1 degree,gda,"{minY:36.9994444446064,minX:-103.000555555294,maxY:38.0005555549957,maxX:-101.999444444905}",304882865,0.023035280521366223,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/USGS_NED_13_n38w103_ArcGrid.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/USGS_NED_13_n38w103_ArcGrid_thumb.jpg,290.76 MB,"[National Elevation Dataset (NED) 1/3 arc-second,National Elevation Dataset (NED)]",USGS NED 1/3 arc-second n38w103 1 x 1 degree ArcGrid 2017,10174883,2017-09-29,2017-09-29,https://www.sciencebase.gov/catalog/item/59cf16d8e4b05fe04cc067f1,ScienceBase,2017-09-27
58b7bf9de4b01ccd5500b51a,1 x 1 degree,gda,"{minY:36.9994444446064,minX:-108.000555555194,maxY:38.0005555549957,maxX:-106.999444444805}",359533813,0.023035280521366223,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/USGS_NED_13_n38w108_ArcGrid.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/USGS_NED_13_n38w108_ArcGrid_thumb.jpg,342.88 MB,"[National Elevation Dataset (NED) 1/3 arc-second,National Elevation Dataset (NED)]",USGS NED 1/3 arc-second n38w108 1 x 1 degree ArcGrid 2018,11906605,2018-08-10,2017-03-01,https://www.sciencebase.gov/catalog/item/58b7bf9de4b01ccd5500b51a,ScienceBase,2018-08-10
58b7bf9ee4b01ccd5500b51e,1 x 1 degree,gda,"{minY:36.9994444446064,minX:-109.000555554994,maxY:38.0005555549957,maxX:-107.999444444605}",345398018,0.023035280521365897,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/USGS_NED_13_n38w109_ArcGrid.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/USGS_NED_13_n38w109_ArcGrid_thumb.jpg,329.40 MB,"[National Elevation Dataset (NED) 1/3 arc-second,National Elevation Dataset (NED)]",USGS NED 1/3 arc-second n38w109 1 x 1 degree ArcGrid 2017,8714176,2017-03-01,2017-03-01,https://www.sciencebase.gov/catalog/item/58b7bf9ee4b01ccd5500b51e,ScienceBase,2017-02-21
5bbecae9e4b0fc368eb382f3,1 x 1 degree,gda,"{minY:38.999444445106,minX:-102.000555555494,maxY:40.0005555554954,maxX:-100.999444445104}",312669318,0.016157691962085906,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/USGS_NED_13_n40w102_ArcGrid.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/USGS_NED_13_n40w102_ArcGrid_thumb.jpg,298.18 MB,"[National Elevation Dataset (NED) 1/3 arc-second,National Elevation Dataset (NED)]",USGS NED 1/3 arc-second n40w102 1 x 1 degree ArcGrid 2018,12356581,2018-10-17,2018-10-10,https://www.sciencebase.gov/catalog/item/5bbecae9e4b0fc368eb382f3,ScienceBase,2018-10-12
5bbecae4e4b0fc368eb382e6,1 x 1 degree,gda,"{minY:37.9994444453059,minX:-102.000555555494,maxY:39.0005555556953,maxX:-100.999444445104}",297349417,0.016157691962085906,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/USGS_NED_13_n39w102_ArcGrid.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/USGS_NED_13_n39w102_ArcGrid_thumb.jpg,283.57 MB,"[National Elevation Dataset (NED) 1/3 arc-second,National Elevation Dataset (NED)]",USGS NED 1/3 arc-second n39w102 1 x 1 degree ArcGrid 2018,12356580,2018-10-17,2018-10-10,https://www.sciencebase.gov/catalog/item/5bbecae4e4b0fc368eb382e6,ScienceBase,2018-10-12
59d5ae64e4b05fe04cc53a3c,1 x 1 degree,gda,"{minY:39.9994444449061,minX:-102.000555555494,maxY:41.0005555552955,maxX:-100.999444445104}",290550878,0.01615769196208579,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/USGS_NED_13_n41w102_ArcGrid.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/USGS_NED_13_n41w102_ArcGrid_thumb.jpg,277.09 MB,"[National Elevation Dataset (NED) 1/3 arc-second,National Elevation Dataset (NED)]",USGS NED 1/3 arc-second n41w102 1 x 1 degree ArcGrid 2018,12224468,2018-10-10,2017-10-04,https://www.sciencebase.gov/catalog/item/59d5ae64e4b05fe04cc53a3c,ScienceBase,2018-10-04
59cf16d8e4b05fe04cc067eb,1 x 1 degree,gda,"{minY:36.9994444446064,minX:-102.000555555494,maxY:38.0005555549957,maxX:-100.999444445104}",302283228,0.016157691962084293,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/USGS_NED_13_n38w102_ArcGrid.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/USGS_NED_13_n38w102_ArcGrid_thumb.jpg,288.28 MB,"[National Elevation Dataset (NED) 1/3 arc-second,National Elevation Dataset (NED)]",USGS NED 1/3 arc-second n38w102 1 x 1 degree ArcGrid 2017,10174886,2017-09-29,2017-09-29,https://www.sciencebase.gov/catalog/item/59cf16d8e4b05fe04cc067eb,ScienceBase,2017-09-27
59fd3b57e4b0531197b3eaca,1 x 1 degree,gda,"{minY:37.9994444444065,minX:-110.000555555694,maxY:39.0005555556953,maxX:-108.999444444405}",349883720,0.013838599557424149,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/USGS_NED_13_n39w110_ArcGrid.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/USGS_NED_13_n39w110_ArcGrid_thumb.jpg,333.68 MB,"[National Elevation Dataset (NED) 1/3 arc-second,National Elevation Dataset (NED)]",USGS NED 1/3 arc-second n39w110 1 x 1 degree ArcGrid 2017,10351006,2017-11-03,2017-11-03,https://www.sciencebase.gov/catalog/item/59fd3b57e4b0531197b3eaca,ScienceBase,2017-10-31
581d2268e4b08da350d54af2,1 x 1 degree,gda,"{minY:39.99944444444,minX:-110.0005555556,maxY:41.00055555556,maxX:-108.9994444445}",355572233,0.013838599554314853,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/n41w110.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/grdn41w110_13_thumb.jpg,339.10 MB,"[National Elevation Dataset (NED) 1/3 arc-second,National Elevation Dataset (NED)]",USGS NED n41w110 1/3 arc-second 2013 1 x 1 degree ArcGrid,6012637,2017-01-27,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2268e4b08da350d54af2,ScienceBase,2013-01-01
581d2247e4b08da350d54758,1 x 1 degree,gda,"{minY:36.99944444444,minX:-110.0005555556,maxY:38.00055555556,maxX:-108.9994444445}",360325551,0.013838599554314853,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/n38w110.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/grdn38w110_13_thumb.jpg,343.63 MB,"[National Elevation Dataset (NED) 1/3 arc-second,National Elevation Dataset (NED)]",USGS NED n38w110 1/3 arc-second 2013 1 x 1 degree ArcGrid,6012484,2017-01-27,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2247e4b08da350d54758,ScienceBase,2013-01-01
59fd3b58e4b0531197b3ead2,1 x 1 degree,gda,"{minY:38.999444445106,minX:-110.000555555694,maxY:40.0005555554954,maxX:-108.999444445304}",356001440,0.013838599525352404,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/USGS_NED_13_n40w110_ArcGrid.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/USGS_NED_13_n40w110_ArcGrid_thumb.jpg,339.51 MB,"[National Elevation Dataset (NED) 1/3 arc-second,National Elevation Dataset (NED)]",USGS NED 1/3 arc-second n40w110 1 x 1 degree ArcGrid 2018,11249951,2018-04-11,2017-11-03,https://www.sciencebase.gov/catalog/item/59fd3b58e4b0531197b3ead2,ScienceBase,2018-03-28
581d2238e4b08da350d5459e,1 x 1 degree,gda,"{minY:35.99944444444,minX:-104.0005555556,maxY:37.00055555556,maxX:-102.9994444444}",337102149,0.006566227045202325,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/n37w104.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/13/ArcGrid/grdn37w104_13_thumb.jpg,321.49 MB,"[National Elevation Dataset (NED) 1/3 arc-second,National Elevation Dataset (NED)]",USGS NED n37w104 1/3 arc-second 2013 1 x 1 degree ArcGrid,6012430,2017-01-27,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2238e4b08da350d5459e,ScienceBase,2013-01-01
